isDGA,domain,length,digits,entropy,vowel-cons,firstDigitIndex,ngrams
dga,18i4ido1xwozbu197aa5d1byk2yh,28,10,4.09306920777189,0.6363636363636364,1,536.2363654863655
dga,bfswahsfckpplv,14,0,3.378783493486176,0.07692307692307693,0,788.2405372405373
dga,jbqvecssinyqg,13,0,3.3927474104487847,0.18181818181818182,0,1011.3397435897436
dga,xxyyfuqjdryb,12,0,3.0220552088742,0.09090909090909091,0,434.54494949494955
dga,udaaryqcixgrnr,14,0,3.3248629576173574,0.4,0,1141.2451159951158
dga,ilrcwgixxdjm,12,0,3.2516291673878226,0.2,0,835.5434343434343
dga,cbmmbttxbiiwm,13,0,2.6612262562697895,0.18181818181818182,0,871.4594017094017
dga,hwqpvuhcyxsaxh,14,0,3.3248629576173574,0.16666666666666666,0,598.047619047619
dga,kslcmwaftqitowg,15,0,3.6402239289418516,0.25,0,974.4598290598291
dga,rypjrwgwgamdmytrshehwkpscmf,27,0,3.8561962982193805,0.08,0,887.2675593542259
dga,khnnmywalt,10,0,3.121928094887362,0.1111111111111111,0,994.0120370370372
dga,fgauqkoiaipwblb,15,0,3.506890595608519,0.6666666666666666,0,900.5319902319901
dga,agbdoxkvdptxvfhh,16,0,3.5,0.14285714285714285,0,652.0027777777779
dga,ljwdagnite,10,0,3.321928094887362,0.42857142857142855,0,1284.9046296296294
dga,smkqojscfvsvn,13,0,3.180832987205441,0.08333333333333333,0,845.6474358974359
dga,14v0ick14azted1nbjpl91fy95it,28,10,4.2359263506290326,0.2857142857142857,1,678.6882376882378
dga,a4i9x78az72h1cdsyvk1pah6d4,26,10,4.132944044980958,0.3333333333333333,2,550.7067094017094
dga,utq4p01jn6yc7bx5vv1ic38w7,25,10,4.323856189774723,0.15384615384615385,4,410.7911111111111
dga,qosdwxvwwsiu,12,0,3.0220552088742,0.3333333333333333,0,781.7712121212121
dga,oywjwmkuygwh,12,0,3.0220552088742,0.2,0,446.26262626262627
dga,watchbegan,10,0,3.121928094887362,0.42857142857142855,0,1289.0166666666667
dga,noiqkuxekrwjk,13,0,3.334679141051595,0.4444444444444444,0,825.8861693861695
dga,ipxujgkiuaaulsmva,17,0,3.41041725276052,0.8888888888888888,0,973.8850490196078
dga,hwrngufpinhx,12,0,3.2516291673878226,0.2,0,916.0166666666668
dga,1ijmqujqtdgkz1azlv5o1ackbh1,27,5,4.088220835496803,0.29411764705882354,1,565.6009686609685
dga,muhphwqxggpi,12,0,3.084962500721156,0.2,0,583.3712121212121
dga,1iolsid1ikkv4x17b4vwhui5sqs,27,7,3.8841550945958057,0.42857142857142855,1,708.7750237416903
dga,pnxpvjpxxjuwlsr,15,0,3.1395722619867223,0.07142857142857142,0,642.2714285714286
dga,raksuonaupnvg,13,0,3.238901256602631,0.625,0,1190.9974747474748
dga,dxruthbg,8,0,3.0,0.14285714285714285,0,803.7083333333334
dga,puxjytvctyeow,13,0,3.3927474104487847,0.3,0,849.974358974359
dga,wcarqhmohcvokb,14,0,3.378783493486176,0.2727272727272727,0,819.2090964590966
dga,sundayboat,10,0,3.121928094887362,0.6666666666666666,0,1291.3379629629628
dga,nfbwausdghhuh,13,0,3.1808329872054406,0.3,0,798.5767288267289
dga,ljqtgakmcvjso,13,0,3.5465935642949384,0.18181818181818182,0,812.6824009324009
dga,lssagjfmlinnwh,14,0,3.378783493486176,0.16666666666666666,0,1116.56684981685
dga,spokefruit,10,0,3.321928094887362,0.6666666666666666,0,1305.9685185185185
dga,1dkly1b6ydhj21nv5c9l115zflc,27,10,3.8524975771042005,0.0,1,410.6720037986704
dga,triedfebruary,13,0,3.180832987205441,0.625,0,1455.4024864024861
dga,oidescdmpfar,12,0,3.418295834054489,0.5,0,1354.5318181818182
dga,vkvgvcozucbmscpffacqtgxgasof,28,0,3.7979026896829464,0.21739130434782608,0,798.2691290191291
dga,offerthey,9,0,2.725480556997868,0.5,0,1338.4828042328043
dga,triedlight,10,0,2.9219280948873623,0.42857142857142855,0,1509.6685185185186
dga,lkivuoavo,9,0,2.725480556997868,1.25,0,1014.2929894179896
dga,gnlmlxc,7,0,2.5216406363433186,0.0,0,872.6111111111112
dga,adkdneggocysy,13,0,3.238901256602631,0.3,0,1088.0858585858584
dga,1fxvjql1fl4j11vh8k9j1cr7lzx,27,9,3.750464706653702,0.0,1,304.7592592592593
dga,watchtuesday,12,0,3.2516291673878226,0.5,0,1297.3520202020202
dga,dbrcurwgefdycixamvoug,21,0,3.9161269465882826,0.4,0,946.4369674185463
dga,dpjahfscjqsy,12,0,3.2516291673878226,0.09090909090909091,0,756.7878787878789
dga,xnpuuvijadmsok,14,0,3.6644977792004623,0.5555555555555556,0,908.9093406593406
dga,3c87kl117yww07c81ja1s8uf4r,26,13,3.8731406795131322,0.18181818181818182,1,392.45897435897433
dga,ouhfigxyxasgleqkr,17,0,3.8521687236032816,0.4166666666666667,0,934.0705882352942
dga,njwsrtnajdsl,12,0,3.0849625007211556,0.09090909090909091,0,1177.74898989899
dga,vpmxrqgr,8,0,2.75,0.0,0,699.0476190476192
dga,pvnpgitfveosn,13,0,3.238901256602631,0.3,0,1192.8941336441335
dga,1fxhhvoa2i5jrsaxym88qn7ku,25,6,4.323856189774723,0.35714285714285715,1,624.7752415458937
dga,hgelxzpmfqwifmnfyxtp,20,0,3.7841837197791888,0.1111111111111111,0,718.9650097465887
dga,rsswpyqhtfdf,12,0,3.2516291673878226,0.0,0,838.3429292929294
dga,ymcbxlmgjwnxmhn,15,0,3.323231428797621,0.0,0,630.515873015873
dga,xtrxcjwtgmdd,12,0,3.084962500721156,0.0,0,775.0792929292929
dga,je1hyw1judj1d89pypv2tzuv,24,6,3.772055208874201,0.2,3,444.9996706192358
dga,signhigh,8,0,2.25,0.3333333333333333,0,1188.6190476190475
dga,ykgrhqloaidb,12,0,3.584962500721156,0.3333333333333333,0,909.7318181818182
dga,gcldmxifxcsen,13,0,3.3927474104487847,0.18181818181818182,0,1070.6857031857032
dga,wbhyubaeiupb,12,0,3.0220552088742,0.7142857142857143,0,870.9777777777778
dga,ynkxxlrsssta,12,0,3.0220552088742005,0.09090909090909091,0,1187.669191919192
dga,wkawndvnysbopbrvncgtb,21,0,3.748994803525096,0.10526315789473684,0,912.3360484544696
dga,dukfhbyrsflrgdepjzxeqinmvdx,27,0,4.282484261342601,0.17391304347826086,0,855.2572839506173
dga,amchqwsokkxm,12,0,3.2516291673878226,0.2,0,723.6095959595959
dga,cebivkvgyqoovceucyldvcrdwc,26,0,3.6385304691242912,0.3,0,910.333205128205
dga,vpmvvcmkjlyl,12,0,2.8553885422075336,0.0,0,553.7878787878788
dga,1dl8xpo1r021p01nul4opp2f0il,27,11,3.661932872373583,0.3333333333333333,1,594.449477682811
dga,toswfyueyxfutaijmrnjydfi,24,0,3.855388542207534,0.4117647058823529,0,970.415568730786
dga,tgcakjfesgkvkrbmbmbanrxyusnvhi,30,0,4.12323142879762,0.2,0,937.0107553366174
dga,gdqnfdymlmof,12,0,3.084962500721156,0.09090909090909091,0,728.6070707070706
dga,ikgmxkcbyrhwt,13,0,3.5465935642949384,0.08333333333333333,0,705.6410256410257
dga,watchconsiderable,17,0,3.734521664779752,0.5454545454545454,0,1542.2799836601307
dga,vqvndnafddke,12,0,2.8553885422075336,0.2,0,956.9277777777778
dga,xxvutklrwpdkxm,14,0,3.3248629576173574,0.07692307692307693,0,594.0238095238095
dga,139vomciqh85n14og8r5ke5za5,26,11,4.1619781796795525,0.5,1,605.4005128205129
dga,1qkfz41c2jc525hjk7u1pybs2,25,10,3.9434651896016457,0.07142857142857142,1,286.7238888888889
dga,wfrkpmikbkvdo,13,0,3.334679141051595,0.18181818181818182,0,690.6080031080032
dga,arivewear,9,0,2.5032583347756456,1.25,0,1722.6951058201057
dga,ksmfvuinrcxq,12,0,3.584962500721156,0.2,0,878.780303030303
dga,1lk68utrm7xaysf7xn71gicr50,26,9,4.286790198827111,0.21428571428571427,1,663.9414957264956
dga,vg6wlb1qafahk1sijirn1tmhix0,27,5,4.254525464966176,0.29411764705882354,3,768.923779677113
dga,dnnjlhmqofech,13,0,3.3927474104487847,0.18181818181818182,0,955.8945221445223
dga,rpinqacxdhlr,12,0,3.418295834054489,0.2,0,1112.2191919191919
dga,8e42b6a441dbc387fba4a969b4bfc83c,32,17,3.578626767019874,0.36363636363636365,1,448.497311827957
dga,rbsnspmsytaw,12,0,3.188721875540867,0.09090909090909091,0,1200.50101010101
dga,lmghyhaicfdyn,13,0,3.3927474104487847,0.18181818181818182,0,900.7874902874904
dga,fp0vr0tn9o424kcwhm16z6a03,25,11,4.293660689688185,0.16666666666666666,3,475.05777777777774
dga,septemberought,14,0,3.3248629576173574,0.5555555555555556,0,1460.1303418803418
dga,1jukpfx1w6adejgjofll119rkmb,27,6,4.060262039120379,0.23529411764705882,1,564.4977587844254
dga,yqbuhyeqnjetkan,15,0,3.373557262275185,0.36363636363636365,0,977.7316239316239
dga,adjoxscecfwpi,13,0,3.546593564294939,0.4444444444444444,0,1070.8638306138305
dga,xccg6jr08jj48ffjxguj6lex,24,6,3.4864405016961446,0.125,5,440.344806763285
dga,193wnz89aohom1cycp2b5fcfse,26,8,4.2098671219040344,0.2857142857142857,1,662.9276068376068
dga,1rgc7u256cqms1euil0012fyfo5,27,11,4.134336113194452,0.45454545454545453,1,589.3527445394112
dga,khaxcypelmaebbk,15,0,3.3735572622751855,0.36363636363636365,0,975.5761904761906
dga,rwpvmkevlevclg,14,0,3.182005814760214,0.16666666666666666,0,956.9453601953602
dga,nxvxfndpspbalw,14,0,3.3787834934861767,0.07692307692307693,0,845.8638583638585
dga,1mift9ot9qt0tv385jbsrfilg,25,7,4.083856189774723,0.2,1,752.073115942029
dga,dutygone,8,0,3.0,0.6,0,1289.015873015873
dga,isxoaktdbmxg,12,0,3.418295834054489,0.3333333333333333,0,944.2338383838386
dga,bhkddfgawsdse,13,0,3.180832987205441,0.18181818181818182,0,975.4250194250194
dga,buleekkhvltek,13,0,2.8150724101159437,0.4444444444444444,0,1110.8824786324785
dga,xupmytnhfc,10,0,3.321928094887362,0.1111111111111111,0,742.4157407407407
dga,yullyfdddosrjio,15,0,3.189898095464287,0.36363636363636365,0,996.6056166056168
dga,onidnfytxphynryhprhmbnrypqg,27,0,3.6339740759971577,0.08,0,914.5260018993353
dga,signborn,8,0,2.75,0.3333333333333333,0,1414.0119047619048
dga,uponhorse,9,0,2.94770277922009,0.8,0,1474.9609788359792
dga,swfweawrktfrtk,14,0,2.896291529045928,0.16666666666666666,0,1030.748778998779
dga,7lgn4b1b7ml0v1srero511c4chx,27,10,4.0141467614227295,0.13333333333333333,1,684.7813485280153
dga,1ljnlk21jlee9pqlhesv1rwypbt,27,5,3.95822916866988,0.15789473684210525,1,835.7916429249763
dga,xqedfykeajlne,13,0,3.334679141051595,0.4444444444444444,0,1119.7925407925409
dga,jhtvthmditiiey,14,0,2.9852281360342516,0.4,0,1202.282967032967
dga,vrfkcrkyrrqxgth,15,0,3.2402239289418517,0.0,0,787.5885225885226
dga,ruyeycrfkgkteht,15,0,3.240223928941852,0.25,0,1068.6496947496948
dga,ruimcgbdayrij,13,0,3.3927474104487847,0.4444444444444444,0,1046.8949106449106
dga,headcolor,9,0,2.94770277922009,0.8,0,1472.8736772486773
dga,1368gq5gj8fl01sucaj88a29uf,26,12,3.931208948910322,0.4,1,417.25440170940175
dga,phdupprjtjuwaan,15,0,3.1898980954642875,0.36363636363636365,0,929.2498168498167
dga,1l7rdilwv2240xtvaqo1izjsrc,26,7,4.238901256602629,0.26666666666666666,1,722.0657264957266
dga,rlrektbcadxtmrv,15,0,3.4565647621309536,0.15384615384615385,0,1168.1319902319901
dga,dtnqgh1ifd046ybtrtk14c7jv6,26,8,4.2098671219040344,0.058823529411764705,7,594.0923076923077
dga,yuv2u8djz40i1qo58wq1yz5a8z,26,10,3.9500637564362093,0.45454545454545453,4,331.74051282051283
dga,120nbxhxvnrzlaw4ach1p3mc0m,26,7,4.085055102756476,0.11764705882352941,1,611.2980341880342
dga,jl8chey6gvog162f46f7bj90z,25,10,4.213660689688185,0.15384615384615385,3,390.04881642512083
dga,putisrswuvpk,12,0,3.0849625007211556,0.3333333333333333,0,1045.7585858585858
dga,nxncxbflqvdtr,13,0,3.3927474104487847,0.0,0,829.237567987568
dga,wentmonday,10,0,3.121928094887362,0.42857142857142855,0,1407.034259259259
dga,qfertnbfpvdmkmg,15,0,3.640223928941852,0.07142857142857142,0,853.2118437118437
dga,1rf7xb66mj1whndp03hy34zbr,25,9,4.163856189774723,0.0,1,398.8044444444444
dga,duqbwmmmsobpme,14,0,3.09306920777189,0.2727272727272727,0,836.258547008547
dga,f039029385cdab5fa9016c5fd861b5f7,32,20,3.702819531114783,0.2,2,293.71644265232976
dga,ijpvdukfcyleihswhxodiaemfgair,29,0,4.237291339955158,0.5263157894736842,0,1054.0374931581828
dga,12mmssv1avppbux05gdl1ywnkwk,27,6,4.134336113194452,0.10526315789473684,1,556.2573599240266
dga,lfchyndnbhksvsl,15,0,3.373557262275185,0.0,0,892.6247863247863
dga,pickhurry,9,0,2.9477027792200903,0.2857142857142857,0,996.7473544973545
dga,tmydbrfvdfnr,12,0,3.084962500721156,0.0,0,870.6060606060606
dga,enqhvlyvrqllvt,14,0,2.9852281360342516,0.07692307692307693,0,916.9273504273505
dga,q1aa3d1l1jyii1gpjy57edq5sv,26,8,3.8542858719872455,0.38461538461538464,2,649.7107692307692
dga,jwyvnldxhlaheot,15,0,3.6402239289418516,0.25,0,949.6172161172162
dga,vlxfoihracqjpst,15,0,3.906890595608518,0.25,0,975.9858363858363
dga,ybvhjhonmamrpc,14,0,3.521640636343319,0.16666666666666666,0,864.4847374847376
dga,tbcdvffrxvys,12,0,3.2516291673878226,0.0,0,735.9348484848484
dga,1qw6hav72jicp1b07ec53si2ex,26,10,4.23890125660263,0.45454545454545453,1,654.2136324786325
dga,dda8cbde6fcc2b19cfcac1b3c0084e68,32,13,3.5651204074720737,0.26666666666666666,4,639.0686603942653
dga,r32asaine0k101j0pjvwmt86,24,9,4.136842188131013,0.36363636363636365,2,729.2688844971453
dga,tonqkiejpegbml,14,0,3.6644977792004623,0.4,0,1139.1654456654458
dga,680864f8de4e13bd658dc755afd4f9fa,32,18,3.6792292966721747,0.4,1,463.6743951612903
dga,jsgqmlmffesqix,14,0,3.2359263506290334,0.16666666666666666,0,854.606227106227
dga,darknoise,9,0,3.169925001442312,0.8,0,1591.2387566137568
dga,mjxmfbibdgmav,13,0,3.180832987205441,0.18181818181818182,0,667.7655400155401
dga,txeawpslnnnpk,13,0,3.1808329872054406,0.18181818181818182,0,1202.7393162393162
dga,qwmfepdui,9,0,3.169925001442312,0.5,0,874.7189153439153
dga,n6xlze1svafgi1gfkknb69m6kc,26,6,4.026986833359286,0.17647058823529413,2,655.9456837606838
dga,klbigkn,7,0,2.5216406363433186,0.16666666666666666,0,856.2476190476191
dga,1c9pu61apufep1p4v52v1ccsnw8,27,10,3.8380398168981564,0.3076923076923077,1,591.2236847103513
dga,casereply,9,0,2.94770277922009,0.5,0,1644.9675925925924
dga,xfkba91pwr28mvoxofcqb0rbg,25,5,4.133660689688185,0.17647058823529413,6,541.6656521739131
dga,iyqxtqryyoekc,13,0,3.180832987205441,0.3,0,882.3376068376068
dga,kteiuautorkbiti,15,0,3.006238928653389,1.1428571428571428,0,1409.7941391941392
dga,qcihbvakvccv,12,0,2.792481250360578,0.2,0,728.3595959595959
dga,021194bbaf31cd3ed38d77eb45450f54,32,20,3.757048827786958,0.3333333333333333,1,389.5413306451613
dga,9sk3mxyxva512zivry98b6bm,24,8,4.084962500721156,0.14285714285714285,1,450.9408212560386
dga,qoqkajckdcelab,14,0,3.2359263506290334,0.4,0,923.4441391941392
dga,kiyaetgchrgja,13,0,3.3927474104487847,0.4444444444444444,0,1131.2942890442891
dga,yyupsqernewmu,13,0,3.238901256602631,0.4444444444444444,0,1096.50777000777
dga,withnews,8,0,2.75,0.3333333333333333,0,1336.2936507936508
dga,bcdyuscjlxdlyio,15,0,3.373557262275185,0.25,0,873.2970695970695
dga,135t51e1jeggegh1cmvnztsq3w,26,8,3.796217602590055,0.2,1,726.3258119658118
dga,fifnlcrxvx,10,0,2.9219280948873623,0.1111111111111111,0,838.1101851851853
dga,lgqtcnvbytqtlmijtqobmkzwg,25,0,3.813660689688185,0.08695652173913043,0,759.6428743961352
dga,slvoxvqsiqvp,12,0,2.8553885422075336,0.2,0,799.3944444444445
dga,knjuhptmfipdp,13,0,3.334679141051595,0.18181818181818182,0,799.0592463092463
dga,waipnxkfuhlbu,13,0,3.546593564294939,0.4444444444444444,0,783.0017482517483
dga,fwrnwglywteekyuwhyp,19,0,3.471354487013928,0.1875,0,855.0776860451783
dga,pcrehuyirwkrcnr,15,0,3.2402239289418517,0.25,0,1171.8483516483516
dga,pacfyapwtouqw,13,0,3.238901256602631,0.4444444444444444,0,862.1340326340327
dga,lordnoise,9,0,2.94770277922009,0.8,0,1652.5753968253966
dga,drinkfruit,10,0,2.9219280948873623,0.42857142857142855,0,1314.6527777777778
dga,wyaecynekmopcef,15,0,3.32323142879762,0.5,0,1182.1642246642248
dga,gerkwpleavrhy,13,0,3.3927474104487847,0.3,0,1151.7948717948718
dga,whichgreat,10,0,3.121928094887362,0.42857142857142855,0,1341.9037037037035
dga,17a34430e2ef41fae7a753d67214fe2a,32,20,3.4056390622295662,2.0,1,599.5047043010753
dga,trkrhgxjxjyj,12,0,2.8553885422075336,0.0,0,578.0757575757576
dga,wutmvnoqxqnijko,15,0,3.5068905956085183,0.36363636363636365,0,792.3476190476191
dga,slbugcihgrgny,13,0,3.334679141051595,0.18181818181818182,0,974.3912198912199
dga,bixdrwzhswkjwydxozhaqtoyhrcmn,29,0,4.1162646156680225,0.16,0,756.7636380222589
dga,shpyfbvjaamwfuq,15,0,3.6402239289418516,0.25,0,656.5113553113553
dga,gukvztwemxrcvshmbqkhmbil,24,0,4.053508854797679,0.14285714285714285,0,749.8401405357927
dga,cwnyvbecionmyj,14,0,3.3787834934861767,0.2727272727272727,0,1026.114774114774
dga,yznztj1cj0wf61yhaxq61lde5gm,27,7,4.282484261342601,0.1111111111111111,7,517.534358974359
dga,ksscwtimrpfy,12,0,3.418295834054489,0.09090909090909091,0,1035.790404040404
dga,ttxtmaweveggykn,15,0,3.323231428797621,0.25,0,1110.160805860806
dga,avdqixrxfrmtsa,14,0,3.378783493486176,0.2727272727272727,0,1033.5915750915751
dga,4da8270223ca03320d65ae31dc050583,32,23,3.453626767019874,0.8,1,394.12466397849465
dga,bnmpobuxuuaem,13,0,3.0269868333592873,0.8571428571428571,0,956.4687257187256
dga,1rrk8sq11fvbvv12wrgjn1h39ls9,28,10,3.910232940673185,0.0,1,506.336860670194
dga,ierpmkhvuijbby,14,0,3.521640636343319,0.4,0,890.4084249084249
dga,1vcuodseppi2i1p3x6hq1estyig,27,6,4.078418520441603,0.5,1,902.9694207027542
dga,quickwhere,10,0,3.1219280948873624,0.6666666666666666,0,1239.4916666666666
dga,ablemeet,8,0,2.4056390622295662,1.0,0,1741.579365079365
dga,fylcglribgtnn,13,0,3.238901256602631,0.08333333333333333,0,1070.0367132867134
dga,en9uu8hi1i3112ynceg781yp,24,10,3.7516291673878235,0.75,3,721.7049846288977
dga,dvntjx1rysllh17grnz1jzbu9z,26,5,4.026986833359286,0.05,7,628.2652564102565
dga,qttgxwxolzpdttssccurcnbxk,25,0,3.863465189601646,0.08695652173913043,0,920.2027053140097
dga,fwjcepgvbwqi,12,0,3.418295834054489,0.2,0,692.3267676767676
dga,bss4xl1bf97hs1et11yc1hg2huw,27,9,3.8986128548018497,0.125,4,588.5422602089269
dga,swdrgtdcmdlvefvkdvsjjn,22,0,3.697845823084412,0.047619047619047616,0,879.7153679653679
dga,gladsome,8,0,3.0,0.6,0,1403.4345238095239
dga,ibnmdqpbyccumzrgskbeql,22,0,3.970573095811684,0.15789473684210525,0,840.0262626262626
dga,liaafruolidlj,13,0,3.0269868333592873,0.8571428571428571,0,1236.5825563325564
dga,uzlukyhiqugugcuwgljvzxwwo,25,0,3.639079570624174,0.3888888888888889,0,554.511690821256
dga,gladonly,8,0,2.75,0.3333333333333333,0,1191.8253968253969
dga,thensince,9,0,2.725480556997868,0.5,0,1848.6263227513227
dga,vsgaprpmrtwtijfusgqgxct,23,0,3.8492239123906247,0.15,0,967.516029863856
dga,pcrfihhkpohhnm,14,0,3.09306920777189,0.16666666666666666,0,863.6196581196581
dga,lordtalk,8,0,2.75,0.3333333333333333,0,1308.1646825396826
dga,oxeqpmjeukyiqd,14,0,3.521640636343319,0.5555555555555556,0,853.2808302808303
dga,c9b65274ba613d2d2a5ae0427df0c264,32,20,3.730337797403416,0.5,2,423.81821236559136
dga,rytvudwvwvcu,12,0,2.8553885422075336,0.2,0,674.1444444444444
dga,wcuqwkprqnlhd,13,0,3.3927474104487847,0.08333333333333333,0,678.0448717948718
dga,1r1upb0vaikc5e1ojm8y7bcel,25,7,4.213660689688185,0.5,1,753.592922705314
dga,quickhope,9,0,3.169925001442312,0.8,0,1047.66335978836
dga,ymexwdle,8,0,2.75,0.3333333333333333,0,1092.4404761904761
dga,hytmxptwrytvm,13,0,3.0269868333592873,0.0,0,786.3319735819736
dga,bsbbxflhtumqjvv,15,0,3.456564762130954,0.07142857142857142,0,567.1332112332112
dga,pcpfwixurocr,12,0,3.084962500721156,0.3333333333333333,0,959.6838383838385
dga,fargdmemizvawkwcxwtllb,22,0,3.970573095811684,0.2222222222222222,0,899.7246031746032
dga,grouponly,9,0,2.94770277922009,0.5,0,1146.9589947089946
dga,frdoygkcisxeasvigfrvf,21,0,3.6897037321995474,0.3125,0,1043.7690476190476
dga,r5jy8k1rw3pc3alor6u1rklbbi,26,7,4.008132025833399,0.26666666666666666,2,708.218376068376
dga,upkrmovtouatexk,15,0,3.373557262275185,0.6666666666666666,0,1097.0837606837606
dga,plmmwidjqggmq,13,0,3.0269868333592873,0.08333333333333333,0,617.5765345765346
dga,pmt29x1py3p811zdagh5aluv3,25,9,4.103465189601646,0.23076923076923078,4,504.59637681159415
dga,whromdvqcrpt,12,0,3.418295834054489,0.09090909090909091,0,899.8671717171718
dga,rpklnsjxmsbbuwi,15,0,3.6402239289418516,0.15384615384615385,0,872.9333333333334
dga,ddobetlymosstgl,15,0,3.2402239289418517,0.25,0,1235.6032967032966
dga,pzonciqchrkrhiscaihdytn,23,0,3.7294461949052566,0.2777777777777778,0,1140.3913670870195
dga,yyliapgwldql,12,0,3.0220552088742,0.2,0,854.8757575757576
dga,msjdarvlnwtg,12,0,3.584962500721156,0.09090909090909091,0,1028.5146464646464
dga,sjbtbuqsrkvthpcjqwbvq,21,0,3.5585186130489053,0.05,0,643.9254803675857
dga,vvdpddwrrojki,13,0,3.0269868333592873,0.18181818181818182,0,843.1794871794872
dga,ganieocxgqqamui,15,0,3.373557262275185,0.875,0,1140.5312576312576
dga,enddqkotuwgbt,13,0,3.3927474104487847,0.3,0,1005.5038850038851
dga,l9959k1mh5gk01rqijgt10kded9,27,11,3.810081020521731,0.14285714285714285,2,507.3569040835707
dga,828a35d8794db5b366f525468be3a0dd,32,21,3.6167292966721747,0.375,1,343.46740591397844
dga,pmwmyymekllxpcdecjs,19,0,3.4713544870139286,0.11764705882352941,0,887.8600504529296
dga,jsshvpdqqbblpq,14,0,3.039148671903071,0.0,0,614.2680097680098
dga,xnieyaatbqkeea,14,0,3.128085278891395,1.0,0,1416.2109279609278
dga,xwovoryfmxeutoovpkvnbaky,24,0,3.8035088547976788,0.4117647058823529,0,853.6786341677647
dga,hairbreak,9,0,2.725480556997868,0.8,0,1461.5066137566137
dga,xhoftdfbopewf,13,0,3.180832987205441,0.3,0,839.1390831390831
dga,spokehigh,9,0,2.94770277922009,0.5,0,1147.5515873015872
dga,gmoailaexzxhtclhwgnbtx,22,0,3.7887549139935026,0.29411764705882354,0,978.2983405483405
dga,opeslfkdcnlukpm,15,0,3.5068905956085183,0.25,0,1012.1311355311356
dga,yinspwncscjxnf,14,0,3.182005814760214,0.07692307692307693,0,1047.7518315018315
dga,1vn8gpg11k2opuxlmjaty6te1v,26,7,4.085055102756476,0.26666666666666666,1,666.4561111111111
dga,usyjiukojavmwys,15,0,3.3735572622751846,0.5,0,801.7263736263736
dga,14pr0natrn6oi1ns3vwf1aodgdv,27,7,4.032303242743954,0.3333333333333333,1,906.635061728395
dga,kgpdxepjpwxu,12,0,3.0220552088742,0.2,0,610.2323232323232
dga,htqgwgetqpykq,13,0,3.0269868333592873,0.08333333333333333,0,701.2195027195029
dga,uquogymkknou,12,0,2.8553885422075336,0.7142857142857143,0,718.6090909090908
dga,cdjggnlwqkirw,13,0,3.3927474104487847,0.08333333333333333,0,768.1839549339551
dga,liofnjskxdobtuw,15,0,3.773557262275185,0.36363636363636365,0,926.4748473748473
dga,nbifhmyycvsbnqg,15,0,3.5068905956085183,0.07142857142857142,0,774.3084249084249
dga,1rbbc561w1v91keam821puq0ka,26,11,4.023145853739675,0.36363636363636365,1,489.1446153846154
dga,ebxuwucqwssxsny,15,0,3.189898095464287,0.25,0,871.8523809523808
dga,twsfetwxscidirmjwkcemvdqym,26,0,3.8731406795131322,0.18181818181818182,0,971.6160683760683
dga,m9wl9zyyhvkysrxw94hhlcnp,24,4,3.8239348962840567,0.0,2,538.7687198067632
dga,maogcathyfgcjtk,15,0,3.3735572622751846,0.25,0,937.6360195360195
dga,3p1zg230h9ey158hoa71aqfsuf,26,11,4.2098671219040344,0.5,1,512.4422649572649
dga,ixemldbaurijuc,14,0,3.521640636343319,0.75,0,1112.700244200244
dga,guintymbvolkbcuaqdecylfx,24,0,4.16829583405449,0.3333333333333333,0,918.1984519104085
dga,pw35gq1824y201mrhlg5kmwhhf,26,10,4.056020968057881,0.0,3,328.9605128205128
dga,lcltymmslkvmlqa,15,0,3.0565647621309537,0.07142857142857142,0,891.7717948717949
dga,1caztlp4brmif1flegm120dxju,26,6,4.286790198827111,0.25,1,706.1146581196581
dga,ulvomppudji4vjbfoqkfx56n,24,3,4.084962500721157,0.3125,12,577.2164580588494
dga,beyqclydrdxkhep,15,0,3.5068905956085183,0.15384615384615385,0,894.4255189255188
dga,4ks0o316xtsov11wyx7a1t08rrs,27,11,3.9121138909722304,0.23076923076923078,1,656.4166191832859
dga,bj2drj1gpm1p4ui2fnbyn742d,25,8,3.893660689688185,0.13333333333333333,3,525.9638888888888
dga,triedhand,9,0,2.94770277922009,0.5,0,1608.679232804233
dga,rafukyqoekhsmk,14,0,3.4677201004745006,0.4,0,885.4618437118437
dga,frontseven,10,0,2.9219280948873623,0.42857142857142855,0,1692.315740740741
dga,dyyuoymuxvmcvbj,15,0,3.189898095464287,0.25,0,533.5086691086691
dga,pndcaisqcprss,13,0,3.0269868333592873,0.18181818181818182,0,1308.2626262626263
dga,torpjnxfupyiea,14,0,3.6644977792004623,0.5555555555555556,0,1133.7152014652013
dga,kwhmcvqykwamfff,15,0,3.189898095464287,0.07142857142857142,0,476.58412698412695
dga,1oy8ytznecrwvg8sy5t1jcfuoy,26,5,4.008132025833399,0.23529411764705882,1,744.2036752136752
dga,pblbnlfsovvpe,13,0,3.085055102756477,0.18181818181818182,0,975.7977855477856
dga,1jx3o87ochu2s12qwphocup90g,26,9,4.056020968057881,0.4166666666666667,1,496.8615384615385
dga,1h3c7081xynp961dsvz2mwxa6j7,27,12,4.3565583354166755,0.07142857142857142,1,366.60921177587846
dga,mfjfgmlbzptojhubahmtskuoljfujf,30,0,3.7232314287976203,0.25,0,689.1323754789272
dga,cffhlhphjeyojl,14,0,3.039148671903071,0.16666666666666666,0,742.8519536019536
dga,xxmkswdtqjtruty,15,0,3.4565647621309536,0.07142857142857142,0,770.9324786324786
